class,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16
1,0.49243372678756714,0.8486260175704956,-1.0956175327301025,0.998941957950592,0.5295410752296448,0.7994767427444458,-1.0532978773117065,0.998225748538971,0.5469502806663513,0.8005943298339844,-1.0536538362503052,0.9977619051933289,0.5623859763145447,0.8008040189743042,-1.05387282371521,0.9975593686103821,0.4750341475009918,0.7850658297538757,-1.0476453304290771,0.9987490773200989,0.4577654004096985,0.7778440713882446,-1.046659231185913,0.9987187385559082,0.44146138429641724,0.7691134810447693,-1.0471198558807373,0.9989650845527649,0.5868490934371948,0.8005510568618774,-0.6627219915390015,0.9969838857650757,0.42261356115341187,0.763124406337738,-0.6160949468612671,0.9990513324737549,0.5197001695632935,0.8907444477081299,-0.9373065233230591,0.9976206421852112,0.4640575349330902,0.8841577172279358,-0.9264159202575684,0.9988023638725281,0.6993647217750549,0.9901534914970398,-0.3623560667037964,0.9397792220115662,0.3075251579284668,0.9654974341392517,-0.25594550371170044,0.9777336716651917,0.7921403050422668,1.3247177600860596,-0.2831442654132843,0.1710205227136612,0.19851970672607422,1.3591119050979614,0.06355530768632889,0.4063540995121002,0.7974697351455688,1.5468955039978027,-0.6302676200866699,0.11196456849575043,0.19154831767082214,1.6299463510513306,-0.20117275416851044,0.1832200288772583
0,0.4498516917228699,0.4828602969646454,-1.0551152229309082,0.9999383687973022,0.4849375784397125,0.4048670828342438,-1.0045462846755981,0.9998674392700195,0.5084863305091858,0.40413132309913635,-1.0047032833099365,0.9998618960380554,0.5289118885993958,0.4033735692501068,-1.0050017833709717,0.9998286962509155,0.41937318444252014,0.40776094794273376,-0.9857840538024902,0.999879002571106,0.4010530114173889,0.4074014723300934,-0.9846583604812622,0.9998846650123596,0.38805344700813293,0.4076944589614868,-0.9850625991821289,0.9998903274536133,0.5561972856521606,0.4244557321071625,-0.5710074305534363,0.9998226761817932,0.37488457560539246,0.4325319528579712,-0.45484548807144165,0.9999339580535889,0.49170559644699097,0.5515365600585938,-0.886806309223175,0.9999388456344604,0.4118473529815674,0.5533403754234314,-0.8536390066146851,0.9999588131904602,0.7329990863800049,0.7657285332679749,-0.24711379408836365,0.9979689121246338,0.24871215224266052,0.7655408382415771,-0.19257859885692596,0.9994770884513855,0.9018105268478394,1.189565658569336,-0.27346324920654297,0.1646757870912552,0.12273678928613663,1.205879807472229,-0.06430977582931519,0.5850475430488586,0.9278561472892761,1.469018578529358,-0.7517272233963013,0.08573612570762634,0.12056098133325577,1.5397323369979858,-0.5968659520149231,0.2304196059703827
0,0.4310464859008789,0.4924267530441284,-0.9479321241378784,0.9999514222145081,0.4725210666656494,0.41618967056274414,-0.9069655537605286,0.999889075756073,0.4972141683101654,0.41491714119911194,-0.9070132374763489,0.9998958110809326,0.5199736952781677,0.41432255506515503,-0.9071179628372192,0.9998707175254822,0.41017967462539673,0.41981616616249084,-0.8877043724060059,0.9998956322669983,0.3958398699760437,0.41962793469429016,-0.8866614103317261,0.9999096393585205,0.38018694519996643,0.41991329193115234,-0.8870506286621094,0.9999070167541504,0.5531042218208313,0.43315044045448303,-0.5220082402229309,0.999875545501709,0.37156403064727783,0.44241082668304443,-0.396248996257782,0.9999396204948425,0.47865810990333557,0.5587209463119507,-0.7957034111022949,0.9999553561210632,0.4014170169830322,0.5617672801017761,-0.761603593826294,0.9999611973762512,0.7392990589141846,0.7833927869796753,-0.19828590750694275,0.9986276030540466,0.24598908424377441,0.7701044082641602,-0.13868194818496704,0.9996225833892822,0.9057625532150269,1.1810359954833984,-0.499376118183136,0.19908222556114197,0.1300049126148224,1.1925164461135864,0.1276293247938156,0.5264806747436523,0.8756903409957886,0.986034631729126,-0.9563549160957336,0.138580784201622,0.1264742761850357,1.5625075101852417,-0.16932669281959534,0.17945457994937897
0,0.4341093599796295,0.4932885468006134,-0.9289449453353882,0.999956488609314,0.4739205241203308,0.41650766134262085,-0.8912620544433594,0.9999009966850281,0.49832096695899963,0.4151965379714966,-0.8914273381233215,0.9999042749404907,0.5207920074462891,0.41453424096107483,-0.8918970823287964,0.9998844265937805,0.4106963276863098,0.4203711450099945,-0.8691338300704956,0.9999083280563354,0.3955859839916229,0.42033252120018005,-0.8681734800338745,0.9999182820320129,0.3801165223121643,0.4205709993839264,-0.868552565574646,0.9999184608459473,0.5530354976654053,0.43319466710090637,-0.49059778451919556,0.9998855590820312,0.37096643447875977,0.4440387189388275,-0.34560197591781616,0.999946653842926,0.48118454217910767,0.559822678565979,-0.767263650894165,0.9999567866325378,0.4030294418334961,0.5631005764007568,-0.7267347574234009,0.9999635219573975,0.7373326420783997,0.7836655974388123,-0.1620195060968399,0.9982637763023376,0.24859988689422607,0.7728382349014282,-0.11795183271169662,0.9996271133422852,0.9191737174987793,1.0036698579788208,-0.2249806672334671,0.2004648745059967,0.1358065903186798,1.06693696975708,0.03809123858809471,0.514999270439148,0.9155394434928894,1.3499647378921509,-0.6075190901756287,0.20187880098819733,0.1378343105316162,1.5664160251617432,-0.32121720910072327,0.21169406175613403
0,0.43986815214157104,0.49351897835731506,-0.7762845158576965,0.9999674558639526,0.47658461332321167,0.4163116216659546,-0.7445048093795776,0.9999272227287292,0.5002633333206177,0.41486361622810364,-0.7443500757217407,0.9999282956123352,0.5224364995956421,0.41400420665740967,-0.7442989349365234,0.9999158382415771,0.41239839792251587,0.4204051196575165,-0.724004864692688,0.9999322891235352,0.39662057161331177,0.4204566180706024,-0.7227179408073425,0.9999372959136963,0.38172754645347595,0.42081233859062195,-0.7229171991348267,0.9999388456344604,0.5537697076797485,0.43276453018188477,-0.4077211916446686,0.9999164342880249,0.3705739378929138,0.44478923082351685,-0.28267964720726013,0.9999594688415527,0.4871464669704437,0.5604186654090881,-0.6401322484016418,0.9999669790267944,0.4074375629425049,0.5638865828514099,-0.6061192154884338,0.9999716877937317,0.7386994361877441,0.7782788872718811,-0.1389831006526947,0.9986417889595032,0.2494204044342041,0.7755181789398193,-0.07592719793319702,0.9996032118797302,0.993151068687439,1.2009413242340088,-0.49389582872390747,0.22556185722351074,0.14199280738830566,1.1437995433807373,0.06712348759174347,0.44194045662879944,0.9195035099983215,0.8073276281356812,-1.0068342685699463,0.2759131193161011,0.1401968151330948,1.5903546810150146,-0.2538795471191406,0.1878003180027008
0,0.4401910901069641,0.4946599006652832,-0.7288184762001038,0.9999734163284302,0.4765011668205261,0.4169692099094391,-0.7021381855010986,0.9999433755874634,0.5000885725021362,0.41551530361175537,-0.7017868161201477,0.9999426007270813,0.5222175121307373,0.41471734642982483,-0.7017989158630371,0.9999358654022217,0.411947637796402,0.4215226471424103,-0.6724903583526611,0.9999462962150574,0.39589500427246094,0.42181140184402466,-0.6710366010665894,0.9999464750289917,0.3805335462093353,0.4224148690700531,-0.6711469292640686,0.99994957447052,0.5532425045967102,0.4335494041442871,-0.38626760244369507,0.9999363422393799,0.3689230978488922,0.4467581510543823,-0.22255893051624298,0.9999653100967407,0.4873318672180176,0.5623953342437744,-0.6021578907966614,0.9999731779098511,0.40700608491897583,0.565405011177063,-0.5567229986190796,0.9999756217002869,0.7386214733123779,0.7800818681716919,-0.18043982982635498,0.9989107251167297,0.2513388693332672,0.7740861177444458,-0.008221547119319439,0.9995685815811157,0.9540953636169434,1.0758575201034546,-0.488651841878891,0.2550840377807617,0.15090453624725342,1.0760560035705566,0.05509674549102783,0.3708201050758362,0.8950231671333313,0.7507383227348328,-0.7976030707359314,0.30738145112991333,0.13973136246204376,1.5867334604263306,-0.4219958186149597,0.16166532039642334
0,0.44883647561073303,0.4915366470813751,-0.7589598894119263,0.9999803304672241,0.4821113646030426,0.41457098722457886,-0.7255586385726929,0.9999601244926453,0.5055530071258545,0.41386085748672485,-0.7251590490341187,0.9999583959579468,0.5264030694961548,0.4133685231208801,-0.7250463962554932,0.9999552965164185,0.4154973030090332,0.4166485369205475,-0.7037733793258667,0.9999614953994751,0.39822643995285034,0.4169662892818451,-0.7023491859436035,0.9999591708183289,0.38390547037124634,0.4176510274410248,-0.7024735808372498,0.9999622106552124,0.5542894601821899,0.4332583248615265,-0.3934129476547241,0.9999562501907349,0.36886411905288696,0.44514891505241394,-0.2630103528499603,0.9999738335609436,0.4926699995994568,0.5620019435882568,-0.628313422203064,0.9999802708625793,0.41178956627845764,0.5635845065116882,-0.5929160714149475,0.9999812841415405,0.7362105250358582,0.7759297490119934,-0.15997005999088287,0.9991874098777771,0.2545355260372162,0.7738065123558044,-0.06286844611167908,0.9995542764663696,0.9576131701469421,1.0358567237854004,-0.4911669194698334,0.3176761269569397,0.1511445939540863,1.0690281391143799,0.06739035993814468,0.3155518174171448,0.8969160914421082,0.7420457005500793,-0.8961065411567688,0.42711466550827026,0.13232779502868652,1.5849807262420654,-0.2528333067893982,0.1566482037305832
0,0.4499528408050537,0.4881819188594818,-0.8075792193412781,0.9999809861183167,0.48344987630844116,0.41204097867012024,-0.7697886228561401,0.9999632239341736,0.506743311882019,0.41189607977867126,-0.7698076367378235,0.9999598264694214,0.5273085832595825,0.41165003180503845,-0.7700320482254028,0.9999597668647766,0.41623932123184204,0.41320714354515076,-0.7460972666740417,0.9999640583992004,0.39894425868988037,0.4134717881679535,-0.7448816299438477,0.9999591112136841,0.3852219581604004,0.4145447313785553,-0.7452216744422913,0.9999635815620422,0.5546165704727173,0.43196624517440796,-0.4261649250984192,0.9999589920043945,0.3694533705711365,0.4431292712688446,-0.28829050064086914,0.9999727606773376,0.49372726678848267,0.5592597126960754,-0.6734591126441956,0.9999801516532898,0.41257962584495544,0.5601948499679565,-0.633699893951416,0.9999805688858032,0.7414671182632446,0.7772397398948669,-0.20495598018169403,0.9992433190345764,0.24979093670845032,0.774821400642395,-0.12408977746963501,0.9995575547218323,0.929477870464325,1.2620556354522705,-0.23568980395793915,0.25355666875839233,0.1408093124628067,1.0671863555908203,-0.04167080670595169,0.29616016149520874,0.9396116137504578,1.4536817073822021,-0.5555101037025452,0.3054088056087494,0.11220308393239975,1.5989549160003662,-0.532253086566925,0.13378015160560608
0,0.4539426863193512,0.4866357743740082,-0.7650636434555054,0.999981701374054,0.4844733774662018,0.41051700711250305,-0.7358759641647339,0.9999663829803467,0.5074896812438965,0.4102134704589844,-0.7358861565589905,0.9999622702598572,0.5279036164283752,0.40986168384552,-0.7360416650772095,0.9999634623527527,0.4181295335292816,0.4117753803730011,-0.7134865522384644,0.9999668002128601,0.40051284432411194,0.411950945854187,-0.7122156620025635,0.9999603033065796,0.3877681493759155,0.4129384160041809,-0.71246337890625,0.9999650716781616,0.5545584559440613,0.4310377240180969,-0.40897440910339355,0.9999632239341736,0.3703896999359131,0.4422473907470703,-0.2923195958137512,0.9999744296073914,0.4966967701911926,0.5574588179588318,-0.6390331983566284,0.9999804496765137,0.41654253005981445,0.5587469339370728,-0.6025786399841309,0.999981164932251,0.7395449280738831,0.7740982174873352,-0.1645834743976593,0.999265193939209,0.24874241650104523,0.7775649428367615,-0.09536010026931763,0.9995160698890686,0.9496728181838989,1.2042819261550903,-0.5388699173927307,0.23236477375030518,0.13818536698818207,1.066526174545288,-0.02669442817568779,0.28210529685020447,0.8935233354568481,0.7789853811264038,-1.0465244054794312,0.34268683195114136,0.11718527972698212,1.5991240739822388,-0.38300004601478577,0.13559696078300476
0,0.45669373869895935,0.4857763946056366,-0.759640097618103,0.9999902248382568,0.48753947019577026,0.4098350405693054,-0.7185732126235962,0.9999823570251465,0.5100705027580261,0.40938800573349,-0.7183923125267029,0.9999799132347107,0.5296213030815125,0.4089394509792328,-0.7181673049926758,0.9999805688858032,0.42377573251724243,0.4112892746925354,-0.7009316682815552,0.9999822974205017,0.40476861596107483,0.4113374948501587,-0.6995712518692017,0.9999781847000122,0.39158734679222107,0.4120173752307892,-0.6997766494750977,0.9999807476997375,0.557254433631897,0.43085628747940063,-0.3676377236843109,0.999980628490448,0.37432050704956055,0.4413750469684601,-0.25352510809898376,0.9999867081642151,0.4985261857509613,0.5565771460533142,-0.6227472424507141,0.9999887347221375,0.4219059348106384,0.5576351284980774,-0.5950146913528442,0.9999892711639404,0.728390097618103,0.7797744870185852,-0.14844204485416412,0.9994162917137146,0.24997499585151672,0.776593804359436,-0.01793055236339569,0.9994314312934875,0.9925364255905151,1.1480027437210083,-0.6645963788032532,0.4310161769390106,0.13640575110912323,1.0581198930740356,0.13651049137115479,0.2926734685897827,0.8917252421379089,0.7897513508796692,-1.2170662879943848,0.6719374060630798,0.11902860552072525,1.5654568672180176,-0.17322956025600433,0.2056867480278015
0,0.4544309079647064,0.4856738746166229,-0.7894489169120789,0.9999846816062927,0.4868364930152893,0.4097706377506256,-0.755628764629364,0.9999740719795227,0.5095545053482056,0.40948304533958435,-0.7556246519088745,0.9999684691429138,0.5294845104217529,0.40916043519973755,-0.7559443712234497,0.9999714493751526,0.42188286781311035,0.4111883342266083,-0.7287348508834839,0.9999750852584839,0.4036770462989807,0.411251425743103,-0.7276214361190796,0.9999678730964661,0.39111870527267456,0.4119237959384918,-0.7280145883560181,0.999973714351654,0.5572568774223328,0.4309379756450653,-0.41853657364845276,0.9999687671661377,0.37459129095077515,0.44132310152053833,-0.26594507694244385,0.9999805688858032,0.4976256489753723,0.5567712783813477,-0.6581101417541504,0.9999837279319763,0.41864198446273804,0.5577160716056824,-0.6133330464363098,0.9999849200248718,0.7374935150146484,0.7867065072059631,-0.19304010272026062,0.9991559982299805,0.25065988302230835,0.7755281925201416,-0.07695849239826202,0.9994527101516724,0.8974307179450989,1.242480754852295,-0.2166212797164917,0.35175198316574097,0.13367702066898346,1.0570956468582153,0.0010568533325567842,0.32832494378089905,0.9015544056892395,1.4162750244140625,-0.48432597517967224,0.5446834564208984,0.11164060980081558,1.5726821422576904,-0.4506034255027771,0.18751470744609833
